CMDLINE python cli.py
MEM 212.390625 1775679820.4976
MEM 212.390625 1775679820.5979
MEM 212.390625 1775679820.6981
MEM 212.390625 1775679820.7984
MEM 212.476562 1775679820.8991
MEM 212.480469 1775679820.9993
MEM 212.480469 1775679821.0996
MEM 212.484375 1775679821.1998
MEM 212.488281 1775679821.3001
MEM 212.488281 1775679821.4004
MEM 212.488281 1775679821.5006
MEM 212.496094 1775679821.6009
MEM 212.496094 1775679821.7011
MEM 212.496094 1775679821.8014
MEM 212.496094 1775679821.9017
MEM 212.496094 1775679822.0020
MEM 212.496094 1775679822.1022
MEM 212.496094 1775679822.2032
MEM 212.496094 1775679822.3035
MEM 212.496094 1775679822.4037
MEM 212.496094 1775679822.5040
MEM 212.496094 1775679822.6043
MEM 212.496094 1775679822.7045
MEM 212.496094 1775679822.8050
MEM 212.496094 1775679822.9053
MEM 212.496094 1775679823.0055
MEM 212.496094 1775679823.1058
MEM 212.496094 1775679823.2060
MEM 212.496094 1775679823.3063
MEM 212.496094 1775679823.4066
MEM 212.496094 1775679823.5069
MEM 212.496094 1775679823.6071
MEM 212.496094 1775679823.7082
MEM 212.496094 1775679823.8085
MEM 212.496094 1775679823.9088
MEM 212.496094 1775679824.0090
MEM 212.496094 1775679824.1093
MEM 212.496094 1775679824.2096
MEM 212.496094 1775679824.3098
MEM 212.496094 1775679824.4101
MEM 212.496094 1775679824.5103
MEM 212.496094 1775679824.6106
MEM 212.496094 1775679824.7109
MEM 212.496094 1775679824.8111
MEM 212.496094 1775679824.9114
MEM 212.496094 1775679825.0116
MEM 212.496094 1775679825.1122
MEM 212.496094 1775679825.2125
MEM 212.496094 1775679825.3128
MEM 212.496094 1775679825.4131
MEM 212.496094 1775679825.5133
MEM 212.496094 1775679825.6136
MEM 212.496094 1775679825.7139
MEM 212.496094 1775679825.8141
MEM 212.496094 1775679825.9144
MEM 212.496094 1775679826.0147
MEM 212.496094 1775679826.1149
MEM 212.496094 1775679826.2152
MEM 212.496094 1775679826.3155
MEM 212.496094 1775679826.4157
MEM 212.496094 1775679826.5160
MEM 212.496094 1775679826.6162
MEM 212.496094 1775679826.7165
MEM 212.496094 1775679826.8168
MEM 212.496094 1775679826.9171
MEM 212.496094 1775679827.0173
MEM 212.496094 1775679827.1176
MEM 212.496094 1775679827.2179
MEM 212.496094 1775679827.3181
MEM 212.496094 1775679827.4184
MEM 212.496094 1775679827.5186
MEM 212.496094 1775679827.6189
MEM 212.496094 1775679827.7191
MEM 212.496094 1775679827.8201
MEM 212.496094 1775679827.9204
MEM 212.496094 1775679828.0207
MEM 212.496094 1775679828.1209
MEM 212.496094 1775679828.2211
MEM 212.496094 1775679828.3214
MEM 212.496094 1775679828.4216
MEM 212.496094 1775679828.5219
MEM 212.496094 1775679828.6222
MEM 212.496094 1775679828.7224
MEM 212.496094 1775679828.8227
MEM 212.496094 1775679828.9230
MEM 212.496094 1775679829.0232
MEM 212.496094 1775679829.1235
MEM 212.496094 1775679829.2237
MEM 212.496094 1775679829.3240
MEM 212.496094 1775679829.4242
MEM 212.496094 1775679829.5245
MEM 212.496094 1775679829.6248
MEM 212.863281 1775679829.7250
MEM 212.867188 1775679829.8253
MEM 212.871094 1775679829.9256
MEM 212.871094 1775679830.0258
MEM 212.871094 1775679830.1261
MEM 212.871094 1775679830.2263
MEM 212.871094 1775679830.3266
MEM 212.871094 1775679830.4269
MEM 212.871094 1775679830.5272
MEM 212.871094 1775679830.6274
MEM 212.871094 1775679830.7277
MEM 212.871094 1775679830.8285
MEM 212.871094 1775679830.9287
MEM 212.871094 1775679831.0290
MEM 212.906250 1775679831.1292
MEM 212.906250 1775679831.2295
MEM 212.906250 1775679831.3298
MEM 212.906250 1775679831.4300
MEM 212.906250 1775679831.5303
MEM 212.906250 1775679831.6305
MEM 212.906250 1775679831.7308
MEM 212.906250 1775679831.8311
MEM 212.906250 1775679831.9314
MEM 212.906250 1775679832.0316
MEM 212.906250 1775679832.1319
MEM 212.906250 1775679832.2321
MEM 212.906250 1775679832.3324
MEM 212.906250 1775679832.4327
MEM 212.906250 1775679832.5330
MEM 212.906250 1775679832.6332
MEM 212.906250 1775679832.7335
MEM 212.906250 1775679832.8337
MEM 212.906250 1775679832.9340
MEM 212.906250 1775679833.0343
MEM 212.906250 1775679833.1345
MEM 212.906250 1775679833.2348
MEM 212.906250 1775679833.3351
MEM 212.906250 1775679833.4362
MEM 212.906250 1775679833.5365
MEM 212.906250 1775679833.6368
MEM 212.906250 1775679833.7370
MEM 212.906250 1775679833.8373
MEM 212.906250 1775679833.9375
MEM 212.906250 1775679834.0378
MEM 211.750000 1775679834.1380
MEM 211.750000 1775679834.2383
MEM 211.750000 1775679834.3386
MEM 211.750000 1775679834.4389
MEM 211.750000 1775679834.5391
MEM 211.750000 1775679834.6394
MEM 211.750000 1775679834.7397
MEM 211.750000 1775679834.8400
MEM 211.750000 1775679834.9402
MEM 211.750000 1775679835.0405
MEM 211.750000 1775679835.1407
MEM 211.750000 1775679835.2410
MEM 211.750000 1775679835.3412
MEM 211.750000 1775679835.4414
MEM 211.750000 1775679835.5417
MEM 211.750000 1775679835.6419
MEM 211.750000 1775679835.7422
MEM 211.750000 1775679835.8425
MEM 211.750000 1775679835.9427
MEM 211.750000 1775679836.0430
MEM 211.750000 1775679836.1445
MEM 211.750000 1775679836.2448
MEM 211.750000 1775679836.3450
MEM 211.750000 1775679836.4453
MEM 211.750000 1775679836.5455
MEM 209.472656 1775679836.6458
MEM 209.472656 1775679836.7461
MEM 209.730469 1775679836.8463
MEM 209.730469 1775679836.9466
MEM 208.746094 1775679837.0468
MEM 208.746094 1775679837.1471
MEM 208.746094 1775679837.2473
MEM 208.746094 1775679837.3476
MEM 208.746094 1775679837.4478
MEM 208.746094 1775679837.5481
MEM 208.746094 1775679837.6483
MEM 208.746094 1775679837.7486
MEM 208.851562 1775679837.8489
MEM 208.855469 1775679837.9491
MEM 208.859375 1775679838.0494
MEM 209.445312 1775679838.1496
MEM 209.453125 1775679838.2499
MEM 209.460938 1775679838.3501
MEM 209.468750 1775679838.4503
MEM 209.476562 1775679838.5511
MEM 209.488281 1775679838.6514
MEM 209.496094 1775679838.7516
MEM 209.996094 1775679838.8519
MEM 210.343750 1775679838.9522
MEM 210.347656 1775679839.0524
MEM 210.355469 1775679839.1527
MEM 210.367188 1775679839.2529
MEM 210.378906 1775679839.3532
MEM 210.386719 1775679839.4535
MEM 210.394531 1775679839.5538
MEM 210.406250 1775679839.6540
MEM 210.414062 1775679839.7543
MEM 210.421875 1775679839.8545
MEM 211.148438 1775679839.9551
MEM 211.156250 1775679840.0554
MEM 211.156250 1775679840.1556
MEM 211.160156 1775679840.2559
MEM 211.164062 1775679840.3561
MEM 211.167969 1775679840.4564
MEM 211.171875 1775679840.5566
MEM 211.175781 1775679840.6568
MEM 211.179688 1775679840.7571
MEM 211.179688 1775679840.8573
MEM 211.183594 1775679840.9576
MEM 211.183594 1775679841.0578
MEM 211.183594 1775679841.1584
MEM 211.183594 1775679841.2591
MEM 211.183594 1775679841.3594
MEM 210.542969 1775679841.4597
MEM 210.542969 1775679841.5601
MEM 210.542969 1775679841.6604
MEM 210.542969 1775679841.7606
MEM 210.542969 1775679841.8608
MEM 210.542969 1775679841.9611
MEM 210.542969 1775679842.0613
MEM 210.542969 1775679842.1616
MEM 210.542969 1775679842.2619
MEM 210.542969 1775679842.3621
MEM 210.542969 1775679842.4624
MEM 210.542969 1775679842.5627
MEM 210.542969 1775679842.6629
MEM 210.542969 1775679842.7632
MEM 210.542969 1775679842.8634
MEM 210.542969 1775679842.9637
MEM 210.542969 1775679843.0640
MEM 210.542969 1775679843.1643
MEM 210.542969 1775679843.2645
MEM 210.542969 1775679843.3648
MEM 210.542969 1775679843.4651
MEM 210.542969 1775679843.5653
MEM 210.542969 1775679843.6656
MEM 210.542969 1775679843.7658
MEM 210.542969 1775679843.8661
MEM 210.542969 1775679843.9663
MEM 210.542969 1775679844.0665
MEM 210.542969 1775679844.1668
MEM 210.542969 1775679844.2671
MEM 210.542969 1775679844.3673
MEM 210.542969 1775679844.4676
MEM 210.542969 1775679844.5678
MEM 210.542969 1775679844.6681
MEM 210.542969 1775679844.7689
MEM 210.542969 1775679844.8691
MEM 210.542969 1775679844.9693
MEM 210.542969 1775679845.0696
MEM 210.542969 1775679845.1699
MEM 210.542969 1775679845.2702
MEM 210.542969 1775679845.3705
MEM 210.542969 1775679845.4708
MEM 210.542969 1775679845.5711
MEM 210.542969 1775679845.6713
MEM 210.542969 1775679845.7716
MEM 210.542969 1775679845.8719
MEM 210.542969 1775679845.9722
MEM 210.542969 1775679846.0724
MEM 210.542969 1775679846.1726
MEM 210.542969 1775679846.2729
MEM 210.542969 1775679846.3732
MEM 210.542969 1775679846.4734
MEM 210.542969 1775679846.5737
MEM 210.542969 1775679846.6740
MEM 210.542969 1775679846.7742
MEM 210.542969 1775679846.8745
MEM 210.542969 1775679846.9747
MEM 210.542969 1775679847.0750
MEM 210.542969 1775679847.1753
MEM 210.542969 1775679847.2755
MEM 210.542969 1775679847.3758
MEM 210.542969 1775679847.4761
MEM 210.542969 1775679847.5763
MEM 210.542969 1775679847.6766
MEM 210.542969 1775679847.7769
MEM 210.542969 1775679847.8771
MEM 210.542969 1775679847.9774
MEM 210.542969 1775679848.0776
MEM 210.542969 1775679848.1779
MEM 210.542969 1775679848.2782
MEM 210.542969 1775679848.3784
MEM 210.542969 1775679848.4787
MEM 210.542969 1775679848.5789
MEM 210.542969 1775679848.6792
MEM 210.542969 1775679848.7794
MEM 210.542969 1775679848.8797
MEM 210.542969 1775679848.9800
MEM 210.542969 1775679849.0802
MEM 210.542969 1775679849.1805
MEM 210.542969 1775679849.2807
MEM 210.542969 1775679849.3810
MEM 210.542969 1775679849.4812
MEM 210.542969 1775679849.5815
MEM 210.542969 1775679849.6817
MEM 210.640625 1775679849.7820
MEM 211.031250 1775679849.8822
MEM 211.031250 1775679849.9827
MEM 211.035156 1775679850.0831
MEM 211.039062 1775679850.1833
MEM 211.042969 1775679850.2835
MEM 211.050781 1775679850.3838
MEM 211.050781 1775679850.4841
MEM 211.050781 1775679850.5843
MEM 211.050781 1775679850.6846
MEM 211.058594 1775679850.7848
MEM 211.062500 1775679850.8851
MEM 211.062500 1775679850.9853
MEM 211.062500 1775679851.0856
MEM 210.371094 1775679851.1859
MEM 210.371094 1775679851.2861
MEM 210.371094 1775679851.3863
MEM 210.371094 1775679851.4866
MEM 210.371094 1775679851.5869
MEM 210.371094 1775679851.6871
MEM 210.371094 1775679851.7873
MEM 210.371094 1775679851.8880
MEM 210.371094 1775679851.9883
MEM 210.371094 1775679852.0886
MEM 210.371094 1775679852.1888
MEM 210.371094 1775679852.2891
MEM 210.371094 1775679852.3893
MEM 210.371094 1775679852.4897
MEM 210.371094 1775679852.5899
MEM 210.371094 1775679852.6902
MEM 210.371094 1775679852.7904
MEM 210.371094 1775679852.8907
MEM 210.371094 1775679852.9910
MEM 210.371094 1775679853.0912
MEM 210.371094 1775679853.1915
MEM 210.371094 1775679853.2918
MEM 210.371094 1775679853.3921
MEM 210.371094 1775679853.4923
MEM 210.371094 1775679853.5926
MEM 210.371094 1775679853.6928
MEM 210.371094 1775679853.7931
MEM 210.371094 1775679853.8934
MEM 210.371094 1775679853.9936
MEM 210.371094 1775679854.0939
MEM 210.371094 1775679854.1941
MEM 210.371094 1775679854.2943
MEM 210.371094 1775679854.3946
MEM 210.371094 1775679854.4949
MEM 209.476562 1775679854.5951
MEM 209.691406 1775679854.6954
MEM 210.414062 1775679854.7957
MEM 210.425781 1775679854.8960
MEM 210.425781 1775679854.9962
MEM 210.433594 1775679855.0965
MEM 210.441406 1775679855.1968
MEM 210.453125 1775679855.2970
MEM 210.464844 1775679855.3973
MEM 210.472656 1775679855.4975
MEM 210.480469 1775679855.5978
MEM 210.484375 1775679855.6980
MEM 210.488281 1775679855.7983
MEM 210.488281 1775679855.8986
MEM 210.488281 1775679855.9988
MEM 210.488281 1775679856.0991
MEM 209.667969 1775679856.1994
MEM 209.925781 1775679856.2996
MEM 209.929688 1775679856.3999
MEM 209.929688 1775679856.5001
MEM 209.929688 1775679856.6004
MEM 209.929688 1775679856.7007
MEM 209.929688 1775679856.8010
MEM 210.312500 1775679856.9012
MEM 210.312500 1775679857.0015
MEM 210.312500 1775679857.1022
MEM 209.667969 1775679857.2025
MEM 209.667969 1775679857.3028
MEM 209.667969 1775679857.4030
MEM 209.667969 1775679857.5033
MEM 209.667969 1775679857.6036
MEM 209.667969 1775679857.7043
MEM 209.667969 1775679857.8045
MEM 209.667969 1775679857.9048
MEM 209.667969 1775679858.0051
MEM 209.667969 1775679858.1054
MEM 209.667969 1775679858.2056
MEM 209.667969 1775679858.3059
MEM 209.667969 1775679858.4062
MEM 209.667969 1775679858.5065
MEM 209.667969 1775679858.6068
MEM 209.667969 1775679858.7071
MEM 209.667969 1775679858.8074
MEM 209.667969 1775679858.9076
MEM 209.667969 1775679859.0078
MEM 209.667969 1775679859.1080
MEM 209.667969 1775679859.2083
MEM 209.667969 1775679859.3085
MEM 209.667969 1775679859.4088
MEM 209.667969 1775679859.5090
MEM 209.667969 1775679859.6092
MEM 209.667969 1775679859.7095
MEM 209.667969 1775679859.8097
MEM 209.667969 1775679859.9099
MEM 209.667969 1775679860.0102
MEM 209.667969 1775679860.1104
MEM 209.667969 1775679860.2107
MEM 209.667969 1775679860.3110
MEM 209.667969 1775679860.4112
MEM 209.742188 1775679860.5115
MEM 209.746094 1775679860.6117
MEM 209.746094 1775679860.7120
MEM 209.750000 1775679860.8122
MEM 209.753906 1775679860.9125
MEM 209.753906 1775679861.0127
MEM 209.757812 1775679861.1130
MEM 209.761719 1775679861.2132
MEM 209.765625 1775679861.3135
MEM 209.769531 1775679861.4137
MEM 209.769531 1775679861.5140
MEM 209.773438 1775679861.6143
MEM 209.777344 1775679861.7145
MEM 209.777344 1775679861.8148
MEM 209.785156 1775679861.9151
MEM 209.785156 1775679862.0153
MEM 209.785156 1775679862.1156
MEM 209.785156 1775679862.2159
MEM 209.785156 1775679862.3161
MEM 209.804688 1775679862.4164
MEM 209.804688 1775679862.5166
MEM 209.804688 1775679862.6169
MEM 209.804688 1775679862.7171
MEM 209.804688 1775679862.8174
MEM 209.804688 1775679862.9176
MEM 209.832031 1775679863.0179
MEM 209.832031 1775679863.1181
MEM 208.847656 1775679863.2184
MEM 208.847656 1775679863.3187
MEM 208.847656 1775679863.4189
MEM 208.847656 1775679863.5192
MEM 208.847656 1775679863.6194
MEM 208.851562 1775679863.7197
MEM 208.851562 1775679863.8199
MEM 208.851562 1775679863.9202
MEM 209.160156 1775679864.0204
MEM 209.167969 1775679864.1207
MEM 209.167969 1775679864.2209
MEM 209.171875 1775679864.3212
MEM 209.179688 1775679864.4214
MEM 209.195312 1775679864.5217
MEM 209.582031 1775679864.6220
MEM 209.589844 1775679864.7223
MEM 209.589844 1775679864.8225
MEM 209.589844 1775679864.9228
MEM 209.589844 1775679865.0231
MEM 209.589844 1775679865.1233
MEM 209.589844 1775679865.2236
MEM 209.589844 1775679865.3238
MEM 209.589844 1775679865.4240
MEM 209.589844 1775679865.5243
MEM 209.589844 1775679865.6246
MEM 209.589844 1775679865.7249
MEM 209.589844 1775679865.8251
MEM 209.589844 1775679865.9254
MEM 209.589844 1775679866.0257
MEM 209.589844 1775679866.1259
MEM 208.996094 1775679866.2266
MEM 208.996094 1775679866.3272
MEM 208.996094 1775679866.4274
MEM 208.996094 1775679866.5277
MEM 208.996094 1775679866.6280
MEM 208.996094 1775679866.7283
MEM 208.996094 1775679866.8285
MEM 208.996094 1775679866.9288
MEM 208.996094 1775679867.0290
MEM 208.996094 1775679867.1293
MEM 208.996094 1775679867.2296
MEM 208.996094 1775679867.3298
MEM 208.996094 1775679867.4301
MEM 208.996094 1775679867.5304
MEM 208.996094 1775679867.6307
MEM 208.996094 1775679867.7311
MEM 208.996094 1775679867.8315
MEM 208.996094 1775679867.9317
MEM 208.996094 1775679868.0327
MEM 208.996094 1775679868.1330
MEM 208.996094 1775679868.2338
MEM 208.996094 1775679868.3341
MEM 208.996094 1775679868.4344
MEM 208.996094 1775679868.5347
MEM 208.996094 1775679868.6349
MEM 208.996094 1775679868.7351
MEM 208.996094 1775679868.8354
MEM 208.996094 1775679868.9357
MEM 208.996094 1775679869.0361
MEM 208.996094 1775679869.1365
MEM 208.996094 1775679869.2372
MEM 208.996094 1775679869.3377
MEM 208.996094 1775679869.4380
MEM 208.996094 1775679869.5383
MEM 208.996094 1775679869.6386
MEM 208.996094 1775679869.7389
MEM 208.996094 1775679869.8392
MEM 208.996094 1775679869.9395
MEM 208.996094 1775679870.0398
MEM 208.996094 1775679870.1401
MEM 208.996094 1775679870.2403
MEM 208.996094 1775679870.3406
MEM 208.996094 1775679870.4408
MEM 208.996094 1775679870.5411
MEM 208.996094 1775679870.6413
MEM 208.996094 1775679870.7415
MEM 208.996094 1775679870.8418
MEM 208.996094 1775679870.9421
MEM 208.996094 1775679871.0423
MEM 208.996094 1775679871.1426
MEM 208.996094 1775679871.2428
MEM 208.996094 1775679871.3431
MEM 208.996094 1775679871.4433
MEM 208.996094 1775679871.5436
MEM 208.996094 1775679871.6438
MEM 208.996094 1775679871.7442
MEM 208.996094 1775679871.8445
MEM 208.996094 1775679871.9448
MEM 208.996094 1775679872.0451
MEM 208.996094 1775679872.1454
MEM 208.996094 1775679872.2456
MEM 208.996094 1775679872.3459
MEM 208.996094 1775679872.4461
MEM 208.996094 1775679872.5464
MEM 209.250000 1775679872.6466
MEM 209.558594 1775679872.7469
MEM 209.558594 1775679872.8472
MEM 209.562500 1775679872.9475
MEM 209.566406 1775679873.0477
MEM 209.574219 1775679873.1480
MEM 209.574219 1775679873.2483
MEM 209.578125 1775679873.3485
MEM 209.585938 1775679873.4488
MEM 209.585938 1775679873.5490
MEM 209.589844 1775679873.6493
MEM 209.589844 1775679873.7496
MEM 209.597656 1775679873.8498
MEM 209.601562 1775679873.9501
MEM 209.609375 1775679874.0503
MEM 209.609375 1775679874.1506
MEM 209.613281 1775679874.2508
MEM 209.621094 1775679874.3511
MEM 209.625000 1775679874.4514
MEM 209.628906 1775679874.5516
MEM 209.636719 1775679874.6518
MEM 209.640625 1775679874.7527
MEM 209.640625 1775679874.8530
MEM 209.640625 1775679874.9532
MEM 209.640625 1775679875.0535
MEM 209.640625 1775679875.1538
MEM 209.640625 1775679875.2540
MEM 209.640625 1775679875.3543
MEM 209.640625 1775679875.4545
MEM 209.640625 1775679875.5548
MEM 209.640625 1775679875.6550
MEM 209.640625 1775679875.7553
MEM 209.640625 1775679875.8556
MEM 209.640625 1775679875.9558
MEM 209.640625 1775679876.0560
MEM 209.640625 1775679876.1563
MEM 209.640625 1775679876.2565
MEM 209.640625 1775679876.3568
MEM 209.640625 1775679876.4570
MEM 208.882812 1775679876.5573
MEM 208.882812 1775679876.6575
MEM 208.882812 1775679876.7578
MEM 208.882812 1775679876.8580
MEM 208.882812 1775679876.9583
MEM 208.882812 1775679877.0585
MEM 208.882812 1775679877.1588
MEM 208.882812 1775679877.2591
MEM 208.882812 1775679877.3593
MEM 208.882812 1775679877.4596
MEM 208.882812 1775679877.5598
MEM 208.882812 1775679877.6601
MEM 208.882812 1775679877.7603
MEM 209.179688 1775679877.8606
MEM 209.179688 1775679877.9609
MEM 208.761719 1775679878.0612
MEM 208.769531 1775679878.1614
MEM 209.152344 1775679878.2617
MEM 209.160156 1775679878.3620
MEM 209.160156 1775679878.4622
MEM 209.164062 1775679878.5625
MEM 209.167969 1775679878.6628
MEM 209.171875 1775679878.7630
MEM 209.394531 1775679878.8633
MEM 209.398438 1775679878.9636
MEM 209.402344 1775679879.0638
MEM 209.410156 1775679879.1645
MEM 209.414062 1775679879.2648
MEM 209.417969 1775679879.3650
MEM 209.421875 1775679879.4653
MEM 209.425781 1775679879.5655
MEM 209.433594 1775679879.6658
MEM 209.820312 1775679879.7660
MEM 209.820312 1775679879.8663
MEM 209.824219 1775679879.9666
MEM 209.832031 1775679880.0668
MEM 209.835938 1775679880.1670
MEM 209.839844 1775679880.2673
MEM 209.839844 1775679880.3676
MEM 209.843750 1775679880.4678
MEM 209.847656 1775679880.5681
MEM 209.847656 1775679880.6683
MEM 209.847656 1775679880.7686
MEM 209.847656 1775679880.8689
MEM 209.847656 1775679880.9691
MEM 209.847656 1775679881.0694
MEM 209.847656 1775679881.1696
MEM 209.847656 1775679881.2698
MEM 209.847656 1775679881.3701
MEM 209.847656 1775679881.4704
MEM 209.847656 1775679881.5706
MEM 209.847656 1775679881.6708
MEM 209.847656 1775679881.7711
MEM 209.218750 1775679881.8714
MEM 209.218750 1775679881.9716
MEM 209.218750 1775679882.0719
MEM 209.218750 1775679882.1721
MEM 209.218750 1775679882.2724
MEM 209.218750 1775679882.3726
MEM 209.218750 1775679882.4729
MEM 209.218750 1775679882.5732
MEM 209.218750 1775679882.6734
MEM 209.218750 1775679882.7737
MEM 209.218750 1775679882.8740
MEM 209.218750 1775679882.9742
MEM 209.218750 1775679883.0745
MEM 209.218750 1775679883.1748
MEM 209.218750 1775679883.2751
MEM 209.218750 1775679883.3759
MEM 209.218750 1775679883.4761
MEM 209.218750 1775679883.5764
MEM 209.218750 1775679883.6774
MEM 209.218750 1775679883.7776
MEM 209.218750 1775679883.8779
MEM 209.218750 1775679883.9782
MEM 209.218750 1775679884.0784
MEM 209.218750 1775679884.1787
MEM 209.218750 1775679884.2790
MEM 209.218750 1775679884.3792
MEM 209.218750 1775679884.4794
MEM 209.218750 1775679884.5797
MEM 209.218750 1775679884.6800
MEM 209.218750 1775679884.7802
MEM 209.218750 1775679884.8805
MEM 209.218750 1775679884.9807
MEM 209.218750 1775679885.0810
MEM 209.218750 1775679885.1812
MEM 209.218750 1775679885.2815
MEM 209.218750 1775679885.3817
MEM 209.218750 1775679885.4820
MEM 209.218750 1775679885.5822
MEM 209.218750 1775679885.6825
MEM 209.218750 1775679885.7828
MEM 209.218750 1775679885.8831
MEM 209.218750 1775679885.9833
MEM 209.218750 1775679886.0836
MEM 209.218750 1775679886.1838
MEM 209.218750 1775679886.2841
MEM 209.218750 1775679886.3843
MEM 209.218750 1775679886.4845
MEM 209.218750 1775679886.5848
MEM 209.218750 1775679886.6851
MEM 209.218750 1775679886.7853
MEM 209.218750 1775679886.8856
MEM 209.218750 1775679886.9859
MEM 209.218750 1775679887.0861
MEM 209.218750 1775679887.1864
MEM 209.218750 1775679887.2866
MEM 209.218750 1775679887.3869
MEM 209.218750 1775679887.4871
MEM 209.218750 1775679887.5873
MEM 209.218750 1775679887.6876
MEM 209.218750 1775679887.7879
MEM 209.218750 1775679887.8881
MEM 209.218750 1775679887.9884
MEM 209.218750 1775679888.0886
MEM 209.218750 1775679888.1889
MEM 209.218750 1775679888.2892
MEM 209.218750 1775679888.3894
MEM 209.218750 1775679888.4897
MEM 209.218750 1775679888.5900
MEM 209.218750 1775679888.6903
MEM 209.218750 1775679888.7905
MEM 209.218750 1775679888.8908
MEM 209.218750 1775679888.9910
MEM 209.218750 1775679889.0913
MEM 209.218750 1775679889.1916
MEM 209.218750 1775679889.2919
MEM 209.371094 1775679889.3921
MEM 210.062500 1775679889.4923
MEM 210.074219 1775679889.5926
MEM 210.074219 1775679889.6929
MEM 210.082031 1775679889.7931
MEM 210.089844 1775679889.8933
MEM 210.097656 1775679889.9936
MEM 210.105469 1775679890.0938
MEM 210.109375 1775679890.1941
MEM 210.113281 1775679890.2943
MEM 210.117188 1775679890.3945
MEM 210.117188 1775679890.4948
MEM 210.117188 1775679890.5951
MEM 210.121094 1775679890.6954
MEM 210.121094 1775679890.7956
MEM 210.128906 1775679890.8959
MEM 210.136719 1775679890.9961
MEM 210.140625 1775679891.0964
MEM 210.144531 1775679891.1966
MEM 210.144531 1775679891.2969
MEM 210.148438 1775679891.3972
MEM 210.152344 1775679891.4974
MEM 210.152344 1775679891.5977
MEM 210.160156 1775679891.6980
MEM 210.160156 1775679891.7982
MEM 210.160156 1775679891.8985
MEM 210.160156 1775679891.9988
MEM 210.160156 1775679892.0990
MEM 210.160156 1775679892.1992
MEM 210.160156 1775679892.2995
MEM 208.492188 1775679892.3998
MEM 208.492188 1775679892.5001
MEM 208.492188 1775679892.6003
MEM 208.492188 1775679892.7006
MEM 208.492188 1775679892.8013
MEM 208.492188 1775679892.9016
MEM 208.492188 1775679893.0018
MEM 208.492188 1775679893.1020
MEM 208.492188 1775679893.2023
MEM 208.492188 1775679893.3026
MEM 208.492188 1775679893.4029
MEM 208.492188 1775679893.5031
MEM 208.492188 1775679893.6034
MEM 208.492188 1775679893.7036
MEM 208.492188 1775679893.8038
MEM 208.492188 1775679893.9041
MEM 208.492188 1775679894.0043
MEM 208.492188 1775679894.1046
MEM 208.492188 1775679894.2048
MEM 208.492188 1775679894.3051
MEM 208.492188 1775679894.4053
MEM 208.492188 1775679894.5056
MEM 207.230469 1775679894.6058
MEM 207.230469 1775679894.7061
MEM 207.230469 1775679894.8070
MEM 207.230469 1775679894.9073
MEM 207.230469 1775679895.0076
MEM 207.476562 1775679895.1078
MEM 207.480469 1775679895.2081
MEM 207.824219 1775679895.3084
MEM 207.832031 1775679895.4086
MEM 207.839844 1775679895.5088
MEM 207.847656 1775679895.6091
MEM 207.855469 1775679895.7093
MEM 207.867188 1775679895.8096
MEM 207.878906 1775679895.9098
MEM 208.363281 1775679896.0101
MEM 208.765625 1775679896.1103
MEM 208.769531 1775679896.2107
MEM 208.777344 1775679896.3109
MEM 208.781250 1775679896.4112
MEM 208.785156 1775679896.5114
MEM 208.796875 1775679896.6117
MEM 208.804688 1775679896.7119
MEM 208.804688 1775679896.8122
MEM 208.804688 1775679896.9125
MEM 208.804688 1775679897.0127
MEM 208.804688 1775679897.1130
MEM 208.804688 1775679897.2132
MEM 208.808594 1775679897.3135
MEM 209.144531 1775679897.4137
MEM 209.539062 1775679897.5140
MEM 209.546875 1775679897.6142
MEM 209.550781 1775679897.7145
MEM 209.562500 1775679897.8148
MEM 209.570312 1775679897.9150
MEM 209.582031 1775679898.0153
MEM 209.589844 1775679898.1155
MEM 209.597656 1775679898.2158
MEM 209.597656 1775679898.3161
MEM 208.960938 1775679898.4163
MEM 208.960938 1775679898.5167
MEM 208.960938 1775679898.6169
MEM 209.152344 1775679898.7172
MEM 209.152344 1775679898.8174
MEM 209.156250 1775679898.9177
MEM 209.164062 1775679899.0180
MEM 209.437500 1775679899.1182
MEM 209.449219 1775679899.2185
MEM 209.460938 1775679899.3187
MEM 209.464844 1775679899.4190
MEM 209.464844 1775679899.5193
MEM 209.472656 1775679899.6196
MEM 209.476562 1775679899.7199
MEM 209.476562 1775679899.8201
MEM 209.480469 1775679899.9204
MEM 209.484375 1775679900.0207
MEM 209.492188 1775679900.1210
MEM 209.496094 1775679900.2212
MEM 209.496094 1775679900.3215
MEM 209.500000 1775679900.4218
MEM 209.503906 1775679900.5220
MEM 209.507812 1775679900.6223
MEM 209.515625 1775679900.7226
MEM 209.519531 1775679900.8228
MEM 209.523438 1775679900.9231
MEM 209.527344 1775679901.0234
MEM 209.527344 1775679901.1236
MEM 209.531250 1775679901.2238
MEM 209.539062 1775679901.3241
MEM 209.542969 1775679901.4243
MEM 209.546875 1775679901.5246
MEM 209.546875 1775679901.6249
MEM 209.550781 1775679901.7252
MEM 209.554688 1775679901.8256
MEM 209.554688 1775679901.9259
MEM 209.554688 1775679902.0262
MEM 209.554688 1775679902.1265
MEM 209.554688 1775679902.2267
MEM 209.554688 1775679902.3270
MEM 209.554688 1775679902.4273
MEM 209.554688 1775679902.5275
MEM 209.554688 1775679902.6277
MEM 209.554688 1775679902.7280
MEM 209.554688 1775679902.8282
